tokenId,color,level,grade,grade type,grade value,age,owner
73636,1,1,17239259,1,462043,0,0x2a2Ce75c33867a116C3Cf985e61b0632a2220c94
73637,2,2,67655830,4,546966,470936,0x2a2Ce75c33867a116C3Cf985e61b0632a2220c94
73638,9,1,33789197,2,234765,0,0x2a2Ce75c33867a116C3Cf985e61b0632a2220c94
73639,9,1,17629139,1,851923,0,0x2a2Ce75c33867a116C3Cf985e61b0632a2220c94
73640,9,3,67805366,4,696502,470936,0x2a2Ce75c33867a116C3Cf985e61b0632a2220c94
73641,2,1,17719914,1,942698,0,0x2a2Ce75c33867a116C3Cf985e61b0632a2220c94
73642,10,1,17678197,1,900981,0,0x2a2Ce75c33867a116C3Cf985e61b0632a2220c94
73643,9,2,67455501,4,346637,470936,0x2a2Ce75c33867a116C3Cf985e61b0632a2220c94
73644,9,1,34447960,2,893528,0,0x2a2Ce75c33867a116C3Cf985e61b0632a2220c94
73645,1,2,50431926,3,100278,0,0x2a2Ce75c33867a116C3Cf985e61b0632a2220c94
73646,1,1,67302564,4,193700,470936,0x2a2Ce75c33867a116C3Cf985e61b0632a2220c94
73647,2,1,33874862,2,320430,0,0x2a2Ce75c33867a116C3Cf985e61b0632a2220c94
73648,10,2,67214028,4,105164,470936,0x2a2Ce75c33867a116C3Cf985e61b0632a2220c94
73649,9,1,17109241,1,332025,0,0x2a2Ce75c33867a116C3Cf985e61b0632a2220c94
73650,2,1,17608862,1,831646,0,0x2a2Ce75c33867a116C3Cf985e61b0632a2220c94
73651,2,1,33580465,2,26033,0,0x2a2Ce75c33867a116C3Cf985e61b0632a2220c94
73652,1,2,67432044,4,323180,470936,0x2a2Ce75c33867a116C3Cf985e61b0632a2220c94
73653,1,1,17629308,1,852092,0,0x2a2Ce75c33867a116C3Cf985e61b0632a2220c94
73654,9,1,16862354,1,85138,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73655,10,4,67656049,4,547185,470624,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73656,2,1,33604572,2,50140,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73657,2,3,67559018,4,450154,470624,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73658,2,1,17015894,1,238678,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73659,1,1,17599513,1,822297,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73660,1,2,17504123,1,726907,0,0x2845a83D2A6cb264A5E35103EF10472746f43c4d
73661,2,1,67646156,4,537292,470509,0x20CA0D6FE51d06946f5cC90F9F4f297D398dD6DB
73662,2,1,33808629,2,254197,0,0x2845a83D2A6cb264A5E35103EF10472746f43c4d
73663,2,2,34503325,2,948893,0,0x7a92881F55bF105ff5954A637A37F2F9A07Dc5a0
73664,9,1,67301227,4,192363,470463,0x7a92881F55bF105ff5954A637A37F2F9A07Dc5a0
73665,10,1,34219437,2,665005,0,0x7a92881F55bF105ff5954A637A37F2F9A07Dc5a0
73666,2,1,33674459,2,120027,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73667,9,2,68031667,4,922803,470297,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73668,2,1,34400496,2,846064,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73669,10,1,34118713,2,564281,0,0xDe67AdF51408aCCA6beE2aBE20dBffF2dDdfeD33
73670,9,2,67995096,4,886232,470034,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
73671,9,1,17430175,1,652959,0,0xDe67AdF51408aCCA6beE2aBE20dBffF2dDdfeD33
73672,9,2,67802642,4,693778,469946,0x198d5BF898d7cb4531fD35C8a9B9853c915904Ea
73673,2,1,17302994,1,525778,0,0x198d5BF898d7cb4531fD35C8a9B9853c915904Ea
73674,1,1,34134323,2,579891,0,0x198d5BF898d7cb4531fD35C8a9B9853c915904Ea
73675,2,2,67472558,4,363694,469681,0xA823648A8251B44b09873723A32831f2f206acD5
73676,1,1,33868269,2,313837,0,0xA823648A8251B44b09873723A32831f2f206acD5
73677,1,1,33672936,2,118504,0,0xA823648A8251B44b09873723A32831f2f206acD5
73678,10,2,67819372,4,710508,469665,0x17D73B29C929cBE47a149626Cd8D7504DBF8eca6
73679,9,1,17297903,1,520687,0,0x17D73B29C929cBE47a149626Cd8D7504DBF8eca6
73680,1,1,50772557,3,440909,0,0x17D73B29C929cBE47a149626Cd8D7504DBF8eca6
73681,1,2,34295728,2,741296,0,0xA823648A8251B44b09873723A32831f2f206acD5
73682,10,1,67887169,4,778305,469663,0xA823648A8251B44b09873723A32831f2f206acD5
73683,1,1,17483767,1,706551,0,0xA823648A8251B44b09873723A32831f2f206acD5
73684,1,2,16863597,1,86381,0,0x24257f2FFb8B962ff7D48819617b095bea9EaE2A
73685,10,1,67234094,4,125230,469607,0x24257f2FFb8B962ff7D48819617b095bea9EaE2A
73686,10,1,34144714,2,590282,0,0x24257f2FFb8B962ff7D48819617b095bea9EaE2A
73687,2,2,67717950,4,609086,469206,0x5937e6c4e4d30717fd57a05F438B68b3AE2785D9
73688,9,1,17172389,1,395173,0,0x5937e6c4e4d30717fd57a05F438B68b3AE2785D9
73689,1,1,34201870,2,647438,0,0x5937e6c4e4d30717fd57a05F438B68b3AE2785D9
73690,1,1,67948918,4,840054,469062,0x2781B553CaE0f0502Ee4a6c38cB6459bADef17E8
73691,1,2,17103740,1,326524,0,0x2781B553CaE0f0502Ee4a6c38cB6459bADef17E8
73692,1,1,17107223,1,330007,0,0x2781B553CaE0f0502Ee4a6c38cB6459bADef17E8
73693,2,1,33900377,2,345945,0,0x6649a68AE781b9F51D50DE2e9f609db2AFDaaE51
73694,9,2,67164755,4,55891,468036,0x6649a68AE781b9F51D50DE2e9f609db2AFDaaE51
73695,10,1,17728344,1,951128,0,0x6649a68AE781b9F51D50DE2e9f609db2AFDaaE51
73696,9,1,51328335,3,996687,0,0x6649a68AE781b9F51D50DE2e9f609db2AFDaaE51
73697,1,2,67693520,4,584656,468036,0x6649a68AE781b9F51D50DE2e9f609db2AFDaaE51
73698,9,1,16886161,1,108945,0,0x6649a68AE781b9F51D50DE2e9f609db2AFDaaE51
73699,1,1,67263218,4,154354,468036,0x6649a68AE781b9F51D50DE2e9f609db2AFDaaE51
73700,2,2,17348079,1,570863,0,0x6649a68AE781b9F51D50DE2e9f609db2AFDaaE51
73701,9,1,17173645,1,396429,0,0x6649a68AE781b9F51D50DE2e9f609db2AFDaaE51
73702,1,1,17525228,1,748012,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73703,1,3,67722654,4,613790,467957,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73704,9,1,34316199,2,761767,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73705,9,2,67581267,4,472403,467957,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73706,9,2,33790640,2,236208,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73707,9,1,34478985,2,924553,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73708,10,3,67947795,4,838931,467957,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73709,10,1,16920879,1,143663,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73710,1,1,16863465,1,86249,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73711,10,1,67852112,4,743248,467957,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73712,2,2,17629732,1,852516,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73713,9,1,17272361,1,495145,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73714,9,2,17226551,1,449335,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73715,9,1,34035476,2,481044,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73716,2,1,67452971,4,344107,467957,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73717,1,1,50477731,3,146083,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73718,1,2,68027058,4,918194,467957,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73719,1,1,34390454,2,836022,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73720,10,1,33841061,2,286629,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73721,1,2,17355052,1,577836,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73722,1,1,67662614,4,553750,467957,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73723,2,1,17602439,1,825223,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73724,10,2,67684955,4,576091,467957,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73725,10,1,50522958,3,191310,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73726,1,1,33985787,2,431355,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73727,10,1,33684946,2,130514,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73728,10,2,67650853,4,541989,467957,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73729,2,1,17278551,1,501335,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73730,1,1,16933657,1,156441,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73731,2,2,67875633,4,766769,467957,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73732,1,1,33837047,2,282615,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73733,9,1,67191468,4,82604,467957,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73734,10,2,17449297,1,672081,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73735,2,1,51189579,3,857931,0,0x630198F7a7bA302dCB3595a82F60930d83747EF7
73736,10,1,17310446,1,533230,0,0x7F3B29C4c425B9f040e1D7ee29e6B86E5FEc393A
73737,2,2,67174336,4,65472,467892,0x7F3B29C4c425B9f040e1D7ee29e6B86E5FEc393A
73738,9,1,17026074,1,248858,0,0x7F3B29C4c425B9f040e1D7ee29e6B86E5FEc393A
73739,1,2,17033052,1,255836,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73740,9,1,67754263,4,645399,467114,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73741,9,1,34262121,2,707689,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73742,1,2,67485181,4,376317,467114,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73743,9,1,17027965,1,250749,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73744,9,1,17725470,1,948254,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73745,10,1,34042152,2,487720,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73746,10,2,67911106,4,802242,467114,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73747,10,1,17310557,1,533341,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73748,9,2,67739636,4,630772,467114,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73749,10,1,16838306,1,61090,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73750,9,1,17447421,1,670205,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73751,9,1,34507334,2,952902,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73752,2,2,16900798,1,123582,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73753,2,1,67177412,4,68548,467114,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73754,1,1,16977658,1,200442,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73755,9,2,67174134,4,65270,467114,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73756,9,1,16845988,1,68772,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73757,2,1,34542230,2,987798,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73758,1,2,17603364,1,826148,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73759,1,1,67437593,4,328729,467114,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73760,10,1,34069281,2,514849,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73761,2,1,68009451,4,900587,467114,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73762,1,2,17329700,1,552484,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73763,1,1,34344225,2,789793,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73764,2,2,67227244,4,118380,467114,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73765,2,1,33779536,2,225104,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73766,9,1,17313536,1,536320,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73767,10,1,17132374,1,355158,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73768,2,2,67492316,4,383452,467114,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73769,10,1,17516075,1,738859,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73770,1,1,17166480,1,389264,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73771,10,2,68061466,4,952602,467114,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73772,9,1,34103068,2,548636,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73773,9,2,17148586,1,371370,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73774,9,1,67421015,4,312151,467016,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73775,1,1,16859323,1,82107,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73776,1,2,50730362,3,398714,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73777,1,1,67434171,4,325307,467016,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73778,9,1,34454032,2,899600,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73779,2,2,67776506,4,667642,467016,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73780,1,1,17234322,1,457106,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73781,10,1,34514487,2,960055,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73782,2,1,17105062,1,327846,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73783,1,2,67592432,4,483568,467016,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73784,9,1,34368144,2,813712,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73785,1,1,67409404,4,300540,467016,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73786,9,2,17212687,1,435471,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73787,2,1,16784423,1,7207,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73788,1,1,17518754,1,741538,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73789,9,2,33768768,2,214336,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73790,1,1,67502382,4,393518,467016,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73791,2,1,17265190,1,487974,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73792,1,1,67743326,4,634462,467016,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73793,10,2,33594224,2,39792,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73794,9,1,17491547,1,714331,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73795,1,2,33695682,2,141250,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73796,9,1,67680700,4,571836,467016,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73797,2,1,17199709,1,422493,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73798,9,1,33871902,2,317470,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73799,9,2,67962093,4,853229,467016,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73800,9,1,33688891,2,134459,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73801,2,1,17548828,1,771612,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73802,9,2,67729819,4,620955,467016,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73803,1,1,34327603,2,773171,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73804,2,1,67506616,4,397752,467016,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73805,2,2,33790070,2,235638,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73806,10,1,17643942,1,866726,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73807,10,2,17179181,1,401965,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73808,1,1,67629680,4,520816,466966,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73809,10,1,34520283,2,965851,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73810,2,1,33725829,2,171397,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73811,9,2,68072450,4,963586,466966,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73812,10,1,34524738,2,970306,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73813,9,1,16814269,1,37053,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73814,10,2,68022044,4,913180,466966,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73815,1,1,17690559,1,913343,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73816,2,1,67500881,4,392017,466966,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73817,1,2,17475975,1,698759,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73818,1,1,33832354,2,277922,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73819,10,1,17463636,1,686420,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73820,1,1,34408584,2,854152,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73821,2,2,67290693,4,181829,466966,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73822,10,1,34449641,2,895209,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73823,10,2,67588322,4,479458,466966,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73824,2,1,17523057,1,745841,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73825,9,1,51186461,3,854813,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73826,10,2,33607631,2,53199,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73827,10,1,68008100,4,899236,466966,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73828,2,1,16989928,1,212712,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73829,10,1,34142318,2,587886,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73830,1,2,67613470,4,504606,466966,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73831,9,1,17066020,1,288804,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73832,10,2,67354562,4,245698,466966,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73833,1,1,16821293,1,44077,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73834,9,1,50493350,3,161702,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73835,10,1,34135040,2,580608,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73836,2,2,67394334,4,285470,466966,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73837,9,1,17579033,1,801817,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73838,1,1,51134930,3,803282,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73839,9,2,67377029,4,268165,466966,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73840,9,1,34445947,2,891515,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73841,1,2,34530503,2,976071,0,0x983961F34fC4cFC5EAfec371CDBA9d56fF8C1935
73842,2,1,67200368,4,91504,466642,0x983961F34fC4cFC5EAfec371CDBA9d56fF8C1935
73843,9,1,50623714,3,292066,0,0x983961F34fC4cFC5EAfec371CDBA9d56fF8C1935
73844,9,2,67353333,4,244469,466167,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73845,9,1,17574210,1,796994,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73846,2,1,34444350,2,889918,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73847,2,1,68074929,4,966065,466167,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73848,1,2,16979389,1,202173,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73849,9,1,34085463,2,531031,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73850,1,1,67911588,4,802724,466167,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73851,10,2,34132307,2,577875,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73852,1,1,16835343,1,58127,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73853,2,1,17342503,1,565287,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73854,2,2,68019442,4,910578,466167,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73855,2,1,34169864,2,615432,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73856,1,1,17645764,1,868548,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73857,10,1,67711595,4,602731,466167,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73858,9,2,33570761,2,16329,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73859,2,1,33990880,2,436448,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73860,9,2,67317624,4,208760,465397,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73861,10,2,51306212,3,974564,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73862,1,1,34417615,2,863183,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73863,9,2,67999784,4,890920,465397,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73864,2,1,50459931,3,128283,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73865,10,1,17281411,1,504195,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73866,9,2,67457523,4,348659,465397,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73867,1,1,17593799,1,816583,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73868,2,1,50791422,3,459774,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73869,9,1,50621324,3,289676,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73870,1,2,67708292,4,599428,465397,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73871,9,1,16915678,1,138462,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73872,1,1,17694637,1,917421,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73873,2,2,17115399,1,338183,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73874,10,2,67541555,4,432691,465397,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73875,1,1,33833204,2,278772,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73876,9,2,67961489,4,852625,465397,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73877,10,1,17170894,1,393678,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73878,10,1,33972115,2,417683,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73879,1,1,17319725,1,542509,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73880,9,2,67396164,4,287300,465397,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73881,1,1,17043875,1,266659,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73882,1,2,67932015,4,823151,465397,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73883,10,1,33880088,2,325656,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73884,9,1,34355119,2,800687,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73885,2,1,50870505,3,538857,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73886,1,2,67225078,4,116214,465397,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73887,10,1,33739909,2,185477,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73888,9,2,34304371,2,749939,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73889,1,2,67171461,4,62597,465397,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73890,9,1,34110396,2,555964,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73891,9,2,33894662,2,340230,0,0x2D7558Ed8077E4497c12707Af5CDd231FAE6Be6b
73892,1,2,67244472,4,135608,465397,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73893,10,1,17213074,1,435858,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73894,10,1,68043295,4,934431,465279,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73895,9,2,34497230,2,942798,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73896,9,1,34373272,2,818840,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73897,1,2,67753186,4,644322,465279,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73898,2,1,34023498,2,469066,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73899,1,1,34459725,2,905293,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73900,9,2,16854161,1,76945,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73901,9,1,68006403,4,897539,465279,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73902,2,1,17167998,1,390782,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73903,10,2,67668173,4,559309,465279,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73904,9,1,17431881,1,654665,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73905,2,1,51200529,3,868881,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73906,9,1,33660738,2,106306,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73907,9,2,17637007,1,859791,0,0x983961F34fC4cFC5EAfec371CDBA9d56fF8C1935
73908,9,1,67477613,4,368749,465279,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73909,2,1,17712331,1,935115,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73910,2,1,17684157,1,906941,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73911,2,2,67457234,4,348370,465276,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73912,1,1,34550818,2,996386,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73913,2,3,67298103,4,189239,463556,0x180B99e223ac8e703282302EDcA2Ded92d33581e
73914,1,1,33931316,2,376884,0,0x180B99e223ac8e703282302EDcA2Ded92d33581e
73915,1,2,50925364,3,593716,0,0x180B99e223ac8e703282302EDcA2Ded92d33581e
4452,9,2,34172042,2,617610,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
4453,1,3,84717235,5,831155,463373,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
4454,10,1,16949412,1,172196,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73916,9,1,17628995,1,851779,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73917,2,2,17525666,1,748450,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73918,1,3,84365039,5,478959,463303,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73919,2,2,67492942,4,384078,461897,0x7d001db2dc940b600f3494444b1a8082B388031B
73920,1,1,34367770,2,813338,0,0x7d001db2dc940b600f3494444b1a8082B388031B
73921,2,1,16910144,1,132928,0,0x7d001db2dc940b600f3494444b1a8082B388031B
73922,2,1,67483017,4,374153,461897,0x7d001db2dc940b600f3494444b1a8082B388031B
73923,1,2,16779924,1,2708,0,0x7d001db2dc940b600f3494444b1a8082B388031B
73924,1,1,33998449,2,444017,0,0x7d001db2dc940b600f3494444b1a8082B388031B
73925,10,1,17586306,1,809090,0,0x7d001db2dc940b600f3494444b1a8082B388031B
